Date,TW_2330,TSM
2011-07-14,52.16086196899414,9.239624977111816
2011-07-15,51.57064437866211,9.024234771728516
2011-07-18,51.42308044433594,9.076224327087402
2011-07-19,50.537750244140625,9.016805648803711
2011-07-20,52.824859619140625,9.076224327087402
2011-07-21,52.824859619140625,9.261909484863281
2011-07-22,53.11997604370117,9.336180686950684
2011-07-25,53.11997604370117,9.640703201293945
2011-07-26,54.37419128417969,9.46987533569336
2011-07-27,54.15286636352539,9.581282615661621
2011-07-28,53.857749938964844,9.328755378723145
2011-07-29,53.11997604370117,9.143070220947266
2011-08-01,53.562644958496094,9.180207252502441
2011-08-02,52.677303314208984,9.306472778320312
2011-08-03,51.71819305419922,9.053942680358887
2011-08-04,51.644412994384766,9.031661033630371
2011-08-05,49.13596725463867,8.600873947143555
2011-08-08,48.10307312011719,8.586020469665527
2011-08-09,46.70130920410156,8.12552261352539
2011-08-10,48.54576110839844,8.541455268859863
2011-08-11,48.9884147644043,8.222079277038574
2011-08-12,48.02930450439453,8.55631160736084
2011-08-15,49.283538818359375,8.51174545288086
2011-08-16,48.69330596923828,8.667720794677734
2011-08-17,48.54576110839844,8.55631160736084
2011-08-18,47.51286697387695,8.548883438110352
2011-08-19,47.14398193359375,8.207223892211914
2011-08-22,47.955528259277344,8.12552261352539
2011-08-23,49.283538818359375,8.348343849182129
2011-08-24,49.79997634887695,8.793986320495605
2011-08-25,49.43107986450195,8.71971321105957
2011-08-26,50.09508514404297,8.430044174194336
2011-08-29,51.20175552368164,8.77170467376709
2011-08-30,50.90663528442383,9.009377479553223
2011-08-31,51.20175552368164,8.89054012298584
2011-09-01,50.61152648925781,8.89054012298584
2011-09-02,49.79997634887695,8.831121444702148
2011-09-06,48.767086029052734,8.660292625427246
2011-09-07,50.61152648925781,8.55631160736084
2011-09-08,50.685302734375,8.949960708618164
2011-09-09,51.12797546386719,8.912821769714355
2011-09-13,50.463966369628906,8.823694229125977
2011-09-14,49.57863998413086,8.8831148147583
2011-09-15,50.98041534423828,8.779130935668945
2011-09-16,52.45596694946289,8.994524002075195
2011-09-19,52.52975082397461,9.21734619140625
2011-09-20,52.0133056640625,9.076224327087402
2011-09-21,53.11997604370117,9.00195026397705
2011-09-22,50.90663528442383,8.853404998779297
2011-09-23,49.79997634887695,8.55631160736084
2011-09-26,49.57863998413086,8.697430610656738
2011-09-27,51.57064437866211,8.586020469665527
2011-09-28,51.865745544433594,8.927679061889648
2011-09-29,51.865745544433594,8.74199390411377
2011-09-30,51.644412994384766,8.77170467376709
2011-10-03,50.61152648925781,8.489466667175293
2011-10-04,50.98041534423828,8.400336265563965
2011-10-05,50.98041534423828,8.71971321105957
2011-10-06,50.90663528442383,8.779130935668945
2011-10-07,50.98041534423828,8.7865571975708
2011-10-11,51.644412994384766,8.764275550842285
2011-10-12,51.93952941894531,8.808839797973633
2011-10-13,51.93952941894531,9.031661033630371
2011-10-14,51.865745544433594,9.039087295532227
2011-10-17,52.45596694946289,9.13564395904541
2011-10-18,52.16086196899414,8.920248985290527
2011-10-19,52.45596694946289,9.06879711151123
2011-10-20,51.42308044433594,8.994524002075195
2011-10-21,51.865745544433594,8.77170467376709
2011-10-24,52.89863586425781,9.046514511108398
2011-10-25,52.751075744628906,9.269333839416504
2011-10-26,53.04619216918945,9.053942680358887
2011-10-27,53.04619216918945,9.098505973815918
2011-10-28,53.931522369384766,9.61842155456543
2011-10-31,54.300418853759766,9.462447166442871
2011-11-01,54.44797134399414,9.373319625854492
2011-11-02,54.521751403808594,9.247054100036621
2011-11-03,54.22663879394531,9.447591781616211
2011-11-04,55.03818130493164,9.581282615661621
2011-11-07,55.33330535888672,9.640703201293945
2011-11-08,54.964420318603516,9.655559539794922
2011-11-09,54.669307708740234,9.60356616973877
2011-11-10,53.562644958496094,9.269333839416504
2011-11-11,54.15286636352539,9.410454750061035
2011-11-14,55.99729919433594,9.61842155456543
2011-11-15,56.071075439453125,9.640703201293945
2011-11-16,55.62841796875,9.71497631072998
2011-11-17,55.84974670410156,9.462447166442871
2011-11-18,54.74307632446289,9.440166473388672
2011-11-21,54.07908630371094,9.403027534484863
2011-11-22,54.59552764892578,9.328755378723145
2011-11-23,54.15286636352539,9.328755378723145
2011-11-25,52.824859619140625,9.061369895935059
2011-11-28,54.300418853759766,8.964812278747559
2011-11-29,54.300418853759766,9.321328163146973
2011-11-30,55.03818130493164,9.209915161132812
2011-12-01,56.51374435424805,9.596138954162598
2011-12-02,56.071075439453125,9.811532974243164
2011-12-05,56.292423248291016,9.744686126708984
2011-12-06,55.62841796875,9.81895923614502
2011-12-07,56.36620330810547,9.610994338989258
2011-12-08,56.292423248291016,9.81895923614502
2011-12-09,54.669307708740234,9.610994338989258
2011-12-12,55.33330535888672,9.71497631072998
2011-12-13,55.480857849121094,9.60356616973877
2011-12-14,54.964420318603516,9.447591781616211
2011-12-15,53.48885726928711,9.321328163146973
2011-12-16,53.63641357421875,9.284191131591797
2011-12-19,53.48885726928711,9.477301597595215
2011-12-20,53.71019744873047,9.15049934387207
2011-12-21,56.071075439453125,9.403027534484863
2011-12-22,55.33330535888672,9.440166473388672
2011-12-23,55.62841796875,9.588711738586426
2011-12-27,55.702205657958984,9.596138954162598
2011-12-28,55.84974670410156,9.670412063598633
2011-12-29,55.923526763916016,9.596138954162598
2011-12-30,55.923526763916016,9.670412063598633
2012-01-03,52.0133056640625,9.588711738586426
2012-01-04,52.0133056640625,9.848668098449707
2012-01-05,56.071075439453125,9.759542465209961
2012-01-06,55.775970458984375,9.848668098449707
2012-01-09,55.775970458984375,9.766969680786133
2012-01-10,56.439964294433594,9.937797546386719
2012-01-11,56.439964294433594,10.22746467590332
2012-01-12,56.808868408203125,10.145764350891113
2012-01-13,57.1777458190918,10.272027969360352
2012-01-17,55.775970458984375,10.21260929107666
2012-01-18,56.5875129699707,9.99721622467041
2012-01-30,58.06307601928711,10.272027969360352
2012-01-31,57.915523529052734,10.383437156677246
2012-02-01,56.808868408203125,10.457712173461914
2012-02-02,56.661312103271484,10.539411544799805
2012-02-03,56.21863555908203,10.331446647644043
2012-02-06,57.103973388671875,10.435429573059082
2012-02-07,57.103973388671875,10.39086627960205
2012-02-08,57.1777458190918,10.435429573059082
2012-02-09,57.546630859375,10.539411544799805
2012-02-10,56.73508071899414,10.606257438659668
2012-02-13,56.51374435424805,10.279455184936523
2012-02-14,57.030189514160156,10.479992866516113
2012-02-15,57.915523529052734,10.53198528289795
2012-02-16,57.915523529052734,10.635967254638672
2012-02-17,59.02218246459961,10.791942596435547
2012-02-21,59.02218246459961,10.858789443969727
2012-02-22,58.80085372924805,10.680532455444336
2012-02-23,57.62040710449219,10.754805564880371
2012-02-24,58.358192443847656,10.502277374267578
2012-02-29,59.8337516784668,10.67310619354248
2012-03-01,59.09596252441406,10.784516334533691
2012-03-02,59.02218246459961,10.873644828796387
2012-03-05,58.210636138916016,10.836506843566895
2012-03-06,58.65330123901367,10.64339542388916
2012-03-07,58.358192443847656,10.517130851745605
2012-03-08,58.80085372924805,10.695387840270996
2012-03-09,59.02218246459961,10.851361274719238
2012-03-12,59.02218246459961,10.843934059143066
2012-03-13,59.981300354003906,10.695387840270996
2012-03-14,61.38308334350586,11.044472694396973
2012-03-15,61.38308334350586,10.999909400939941
2012-03-16,59.8337516784668,11.096464157104492
2012-03-19,61.75196075439453,10.985055923461914
2012-03-20,61.38308334350586,11.259866714477539
2012-03-21,62.63731384277344,11.096464157104492
2012-03-22,62.85863494873047,11.297001838684082
2012-03-23,63.00618362426758,11.163311004638672
2012-03-26,61.67818832397461,11.1336030960083
2012-03-27,63.301292419433594,11.42326831817627
2012-03-28,63.07997131347656,11.415839195251465
2012-03-29,62.04706954956055,11.274721145629883
2012-03-30,62.63731384277344,11.200447082519531
2012-04-02,62.784854888916016,11.348994255065918
2012-04-03,62.71107482910156,11.43812370300293
2012-04-05,61.309288024902344,11.304431915283203
2012-04-09,61.23552703857422,11.319284439086914
2012-04-10,60.497745513916016,11.0370454788208
2012-04-11,60.7928581237793,10.858789443969727
2012-04-12,60.9404182434082,10.985055923461914
2012-04-13,62.63731384277344,11.081609725952148
2012-04-16,62.63731384277344,11.215301513671875
2012-04-17,61.82574462890625,11.215301513671875
2012-04-18,62.71107482910156,11.297001838684082
2012-04-19,63.301292419433594,11.348994255065918
2012-04-20,62.19462585449219,11.326711654663086
2012-04-23,62.19462585449219,11.222729682922363
2012-04-24,62.41596603393555,11.059328079223633
2012-04-25,62.120845794677734,11.0370454788208
2012-04-26,61.973304748535156,11.074180603027344
2012-04-27,63.44887161254883,11.750070571899414
2012-04-30,64.03909301757812,11.995174407958984
2012-05-02,65.21952056884766,11.571815490722656
2012-05-03,65.58840942382812,11.958037376403809
2012-05-04,64.6292953491211,11.660943984985352
2012-05-07,63.15373992919922,11.4678316116333
2012-05-08,62.26841354370117,11.452978134155273
2012-05-09,62.41596603393555,11.259866714477539
2012-05-10,62.93241882324219,11.23758316040039
2012-05-11,63.07997131347656,11.430695533752441
2012-05-14,63.00618362426758,11.430695533752441
2012-05-15,63.07997131347656,11.200447082519531
2012-05-16,61.5306396484375,10.985055923461914
2012-05-17,62.784854888916016,11.081609725952148
2012-05-18,60.350189208984375,10.918208122253418
2012-05-21,60.86665344238281,10.606257438659668
2012-05-22,60.64529037475586,10.71024227142334
2012-05-23,58.358192443847656,10.695387840270996
2012-05-24,59.46485900878906,10.457712173461914
2012-05-25,59.02218246459961,10.368585586547852
2012-05-29,60.71906661987305,10.383437156677246
2012-05-30,60.27641677856445,10.509702682495117
2012-05-31,62.784854888916016,10.346301078796387
2012-06-01,58.948421478271484,10.19775390625
2012-06-04,56.439964294433594,9.700121879577637
2012-06-05,57.69418716430664,9.670412063598633
2012-06-06,57.39908981323242,9.811532974243164
2012-06-07,58.874629974365234,10.026925086975098
2012-06-08,57.472862243652344,10.056635856628418
2012-06-11,59.31730270385742,9.99721622467041
2012-06-12,58.579524993896484,9.960079193115234
2012-06-13,59.02218246459961,10.175470352172852
2012-06-14,58.431968688964844,10.064062118530273
2012-06-15,57.62040710449219,10.004643440246582
2012-06-18,59.612403869628906,10.153191566467285
2012-06-19,59.39106750488281,10.368585586547852
2012-06-20,60.20261764526367,10.479992866516113
2012-06-21,59.46485900878906,10.494850158691406
2012-06-22,59.09596252441406,10.086346626281738
2012-06-25,58.72708511352539,10.272027969360352
2012-06-26,58.06307601928711,9.937797546386719
2012-06-27,58.50574493408203,9.885807037353516
2012-06-28,58.948421478271484,10.056635856628418
2012-06-29,59.981300354003906,9.982358932495117
2012-07-02,61.45685958862305,10.368585586547852
2012-07-03,62.120845794677734,10.598833084106445
2012-07-05,61.96745681762695,10.725098609924316
2012-07-06,61.89094924926758,10.503484725952148
2012-07-09,61.20241165161133,10.388060569763184
2012-07-10,60.513893127441406,10.388060569763184
2012-07-11,59.74885177612305,10.218775749206543
2012-07-12,57.91279602050781,10.118741035461426
2012-07-13,57.98929977416992,9.849421501159668
2012-07-16,57.759796142578125,9.918675422668457
2012-07-17,57.22426986694336,9.7493896484375
2012-07-18,57.22426986694336,9.764779090881348
2012-07-19,59.28984832763672,10.111047744750977
2012-07-20,58.677818298339844,9.895589828491211
2012-07-23,56.84175109863281,9.73399829864502
2012-07-24,57.22426986694336,9.83403205871582
2012-07-25,57.07124710083008,9.934063911437988
2012-07-26,58.371822357177734,10.01101303100586
2012-07-27,60.66690444946289,10.28033447265625
2012-07-30,60.4373893737793,10.526567459106445
2012-07-31,61.96745681762695,10.380367279052734
2012-08-01,61.20241165161133,10.749720573425293
2012-08-02,61.20241165161133,10.680466651916504
2012-08-03,61.049415588378906,10.672771453857422
2012-08-06,61.89094924926758,10.9113130569458
2012-08-07,62.27346420288086,10.957479476928711
2012-08-08,61.58493423461914,10.903616905212402
2012-08-09,62.96198654174805,10.842058181762695
2012-08-10,62.73249435424805,11.026734352111816
2012-08-13,63.26801300048828,11.149852752685547
2012-08-14,63.650516510009766,11.011343955993652
2012-08-15,63.49751281738281,11.080598831176758
2012-08-16,63.4210090637207,11.095989227294922
2012-08-17,62.73249435424805,11.119072914123535
2012-08-20,63.03850173950195,11.080598831176758
2012-08-21,63.95652389526367,11.157546997070312
2012-08-22,63.03850173950195,11.272970199584961
2012-08-23,63.26801300048828,11.080598831176758
2012-08-24,62.73249435424805,11.026734352111816
2012-08-27,63.49751281738281,11.057514190673828
2012-08-28,63.03850173950195,11.065210342407227
2012-08-29,63.26801300048828,11.011343955993652
2012-08-30,63.26801300048828,11.042126655578613
2012-08-31,63.727027893066406,10.965177536010742
2012-09-04,64.26255798339844,11.311443328857422
2012-09-05,62.73249435424805,11.065210342407227
2012-09-06,62.043968200683594,10.9113130569458
2012-09-07,64.10954284667969,11.08829402923584
2012-09-10,63.88003158569336,11.165242195129395
2012-09-11,64.56856536865234,11.311443328857422
2012-09-12,64.64505004882812,11.480732917785645
2012-09-13,65.0275650024414,11.519206047058105
2012-09-14,66.17511749267578,11.565376281738281
2012-09-17,66.17511749267578,11.819306373596191
2012-09-18,65.5630874633789,11.534595489501953
2012-09-19,65.79261779785156,11.611544609069824
2012-09-20,65.2571029663086,11.573070526123047
2012-09-21,65.5630874633789,11.388394355773926
2012-09-24,65.8691177368164,11.388394355773926
2012-09-25,65.71610260009766,11.411478996276855
2012-09-26,66.09860229492188,11.388394355773926
2012-09-27,67.01665496826172,11.534595489501953
2012-09-28,68.69971466064453,12.003981590270996
2012-10-01,68.01119232177734,12.173267364501953
2012-10-02,68.54671478271484,12.234827995300293
2012-10-03,68.69971466064453,12.31177806854248
2012-10-04,69.31172943115234,12.350252151489258
2012-10-05,69.61775970458984,12.434893608093262
2012-10-08,68.16419982910156,12.365641593933105
2012-10-09,66.63414001464844,11.950117111206055
2012-10-11,65.41008758544922,11.819306373596191
2012-10-12,66.02212524414062,11.565376281738281
2012-10-15,66.09860229492188,11.634629249572754
2012-10-16,66.94014739990234,11.76544189453125
2012-10-17,66.86365509033203,11.888561248779297
2012-10-18,67.39917755126953,12.003981590270996
2012-10-19,66.32813262939453,11.965507507324219
2012-10-22,65.79261779785156,11.711578369140625
2012-10-23,65.5630874633789,11.796219825744629
2012-10-24,65.33360290527344,11.711578369140625
2012-10-25,64.87457275390625,11.657712936401367
2012-10-26,66.78714752197266,11.834694862365723
2012-10-31,67.8581771850586,11.927034378051758
2012-11-01,68.24068450927734,12.234827995300293
2012-11-02,68.7762222290039,12.3964204788208
2012-11-05,69.08222961425781,12.134795188903809
2012-11-06,69.15875244140625,12.219438552856445
2012-11-07,69.61775970458984,12.465673446655273
2012-11-08,69.23523712158203,12.44258975982666
2012-11-09,69.46475219726562,12.411809921264648
2012-11-12,69.8472671508789,12.58879280090332
2012-11-13,69.08222961425781,12.65804672241211
2012-11-14,69.23523712158203,12.450284957885742
2012-11-15,69.00572967529297,12.250218391418457
2012-11-16,69.00572967529297,12.350252151489258
2012-11-19,68.85272979736328,12.457980155944824
2012-11-20,69.15875244140625,12.57340145111084
2012-11-21,69.23523712158203,12.50414752960205
2012-11-23,73.06039428710938,12.51184368133545
2012-11-26,72.90738677978516,12.958145141601562
2012-11-27,73.67242431640625,12.788857460021973
2012-11-28,73.36639404296875,12.950451850891113
2012-11-29,73.82542419433594,13.004313468933105
2012-11-30,75.50848388671875,13.181294441223145
2012-12-03,74.89646911621094,13.289026260375977
2012-12-04,73.90194702148438,13.142821311950684
2012-12-05,74.1314468383789,12.888891220092773
2012-12-06,73.90194702148438,13.050484657287598
2012-12-07,75.04948425292969,13.11973762512207
2012-12-10,73.82542419433594,13.104348182678223
2012-12-11,75.20247650146484,12.988924026489258
2012-12-12,75.27896881103516,13.22746467590332
2012-12-13,75.89099884033203,13.12743091583252
2012-12-14,75.27896881103516,13.16590690612793
2012-12-17,74.20792388916016,13.042789459228516
2012-12-18,73.97842407226562,13.035094261169434
2012-12-19,74.43744659423828,13.065871238708496
2012-12-20,73.44290161132812,13.15051555633545
2012-12-21,72.5248794555664,13.15821361541748
2012-12-24,72.83089447021484,13.042789459228516
2012-12-26,73.44290161132812,13.027398109436035
2012-12-27,73.13689422607422,13.019701957702637
2012-12-28,74.20792388916016,13.065871238708496
2013-01-02,76.197021484375,13.181294441223145
2013-01-03,77.26805877685547,13.927696228027344
2013-01-04,77.65057373046875,13.920005798339844
2013-01-07,76.88553619384766,13.819972038269043
2013-01-08,76.27351379394531,13.619902610778809
2013-01-09,76.5030288696289,13.496788024902344
2013-01-10,77.26805877685547,13.496788024902344
2013-01-11,77.26805877685547,13.989255905151367
2013-01-14,78.03308868408203,13.966172218322754
2013-01-15,76.88553619384766,13.858443260192871
2013-01-16,75.89099884033203,13.766103744506836
2013-01-17,75.9675064086914,13.696849822998047
2013-01-18,77.65057373046875,14.05081558227539
2013-01-22,77.26805877685547,13.958476066589355
2013-01-23,77.26805877685547,13.973869323730469
2013-01-24,76.4265365600586,14.058509826660156
2013-01-25,75.73799133300781,13.704547882080078
2013-01-28,75.9675064086914,13.658377647399902
2013-01-29,77.26805877685547,13.481395721435547
2013-01-30,77.65057373046875,13.666071891784668
2013-01-31,77.65057373046875,13.696849822998047
2013-02-01,77.65057373046875,13.650681495666504
2013-02-04,78.79813385009766,13.90461254119873
2013-02-05,78.79813385009766,13.773798942565918
2013-02-06,80.32818603515625,13.989255905151367
2013-02-19,81.85824584960938,13.881528854370117
2013-02-20,83.3883056640625,14.735661506652832
2013-02-21,81.85824584960938,14.535593032836914
2013-02-22,80.71070098876953,14.381693840026855
2013-02-25,80.32818603515625,14.543290138244629
2013-02-26,79.1806411743164,14.043121337890625
2013-02-27,79.94567108154297,13.704547882080078
2013-03-01,80.32818603515625,13.989255905151367
2013-03-04,78.03308868408203,14.043121337890625
2013-03-05,79.56314849853516,13.958476066589355
2013-03-06,79.56314849853516,14.104679107666016
2013-03-07,78.79813385009766,13.943089485168457
2013-03-08,79.1806411743164,13.889223098754883
2013-03-11,78.03308868408203,13.781495094299316
2013-03-12,78.41559600830078,13.635292053222656
2013-03-13,79.94567108154297,13.642988204956055
2013-03-14,79.56314849853516,13.850748062133789
2013-03-15,78.79813385009766,13.889223098754883
2013-03-18,76.88553619384766,13.573734283447266
2013-03-19,76.5030288696289,13.26594066619873
2013-03-20,75.58499145507812,13.142821311950684
2013-03-21,75.50848388671875,13.273635864257812
2013-03-22,74.97297668457031,12.996618270874023
2013-03-25,76.12052154541016,13.135126113891602
2013-03-26,75.73799133300781,13.042789459228516
2013-03-27,76.88553619384766,13.135126113891602
2013-03-28,76.5030288696289,13.212074279785156
2013-04-01,77.26805877685547,13.22746467590332
2013-04-02,76.88553619384766,13.142821311950684
2013-04-03,76.88553619384766,13.16590690612793
2013-04-08,75.3554916381836,12.881197929382324
2013-04-09,74.5904541015625,12.958145141601562
2013-04-10,75.20247650146484,13.042789459228516
2013-04-11,77.65057373046875,13.22746467590332
2013-04-12,76.88553619384766,13.342887878417969
2013-04-15,76.04403686523438,13.319803237915039
2013-04-16,76.88553619384766,12.996618270874023
2013-04-17,76.5030288696289,13.26594066619873
2013-04-18,76.4265365600586,13.142821311950684
2013-04-19,81.47572326660156,13.804581642150879
2013-04-22,83.00579071044922,14.46633529663086
2013-04-23,81.09321594238281,14.235493659973145
2013-04-24,81.09321594238281,14.066205024719238
2013-04-25,81.85824584960938,14.189321517944336
2013-04-26,83.00579071044922,14.381693840026855
2013-04-29,82.62326049804688,14.258576393127441
2013-04-30,83.77080535888672,14.489422798156738
2013-05-02,84.53584289550781,14.681794166564941
2013-05-03,84.15333557128906,15.028060913085938
2013-05-06,85.30086517333984,14.9357271194458
2013-05-07,86.06591796875,15.043452262878418
2013-05-08,87.59596252441406,14.981892585754395
2013-05-09,87.97848510742188,15.551313400268555
2013-05-10,87.59596252441406,15.551313400268555
2013-05-13,87.59596252441406,15.520533561706543
2013-05-14,88.36101531982422,15.335858345031738
2013-05-15,87.97848510742188,15.305076599121094
2013-05-16,86.83096313476562,15.235823631286621
2013-05-17,86.83096313476562,14.966506958007812
2013-05-20,87.21345520019531,15.012676239013672
2013-05-21,86.06591796875,14.90494441986084
2013-05-22,85.68338775634766,14.79721450805664
2013-05-23,82.62326049804688,14.535593032836914
2013-05-24,83.77080535888672,14.427863121032715
2013-05-28,83.77080535888672,14.512507438659668
2013-05-29,84.9183578491211,14.658707618713379
2013-05-30,84.15333557128906,14.804914474487305
2013-05-31,83.77080535888672,14.597150802612305
2013-06-03,82.24076080322266,14.358610153198242
2013-06-04,83.3883056640625,14.397080421447754
2013-06-05,83.77080535888672,14.574066162109375
2013-06-06,82.24076080322266,14.358610153198242
2013-06-07,83.00579071044922,14.312440872192383
2013-06-10,83.00579071044922,14.381693840026855
2013-06-11,82.62326049804688,14.474034309387207
2013-06-13,79.94567108154297,14.250883102416992
2013-06-14,81.09321594238281,14.058509826660156
2013-06-17,81.09321594238281,13.843053817749023
2013-06-18,81.47572326660156,13.943089485168457
2013-06-19,80.71070098876953,14.18162727355957
2013-06-20,79.56314849853516,13.843053817749023
2013-06-21,79.1806411743164,13.396753311157227
2013-06-24,77.26805877685547,13.219772338867188
2013-06-25,77.26805877685547,13.027398109436035
2013-06-26,77.65057373046875,13.489090919494629
2013-06-27,79.94567108154297,13.573734283447266
2013-06-28,84.9183578491211,13.796884536743164
2013-07-01,82.62326049804688,14.09698486328125
2013-07-02,84.15333557128906,14.19701862335205
2013-07-03,84.15298461914062,14.235493659973145
2013-07-05,85.72593688964844,14.331990242004395
2013-07-08,82.58003997802734,14.40317153930664
2013-07-09,83.36650848388672,13.920695304870605
2013-07-10,83.36650848388672,14.110522270202637
2013-07-11,86.11915588378906,14.110522270202637
2013-07-12,86.51241302490234,14.6641845703125
2013-07-15,86.11915588378906,14.585092544555664
2013-07-16,84.93944549560547,14.553452491760254
2013-07-17,85.72593688964844,14.57718276977539
2013-07-18,82.97327423095703,14.592999458312988
2013-07-19,77.23197937011719,13.295845031738281
2013-07-22,76.2882080078125,13.042741775512695
2013-07-23,78.64765167236328,13.145566940307617
2013-07-24,80.22059631347656,13.240478515625
2013-07-25,80.61383056640625,13.461943626403809
2013-07-26,80.61383056640625,13.588497161865234
2013-07-29,78.64765167236328,13.367029190063477
